Country;Country_code;Who_region;Wb_income;Year;Month;Agegroup;Deaths;
Norway;NOR;EUR;HIC;2023;12;5_14;;
Norway;NOR;EUR;HIC;2023;12;15_64;;
Norway;NOR;EUR;HIC;2023;10;65+;0;
Norway;NOR;EUR;HIC;2023;10;5_14;0;
Norway;NOR;EUR;HIC;2023;10;15_64;0;
Norway;NOR;EUR;HIC;2023;11;65+;0;
Norway;NOR;EUR;HIC;2023;9;65+;0;
Norway;NOR;EUR;HIC;2023;9;5_14;0;
Norway;NOR;EUR;HIC;2023;9;15_64;0;
Norway;NOR;EUR;HIC;2023;7;15_64;0;
Norway;NOR;EUR;HIC;2023;9;0_4;;
Norway;NOR;EUR;HIC;2023;6;15_64;0;
Norway;NOR;EUR;HIC;2023;8;0_4;;
Norway;NOR;EUR;HIC;2023;5;5_14;0;
Norway;NOR;EUR;HIC;2023;7;65+;0;
Norway;NOR;EUR;HIC;2023;4;5_14;0;
Norway;NOR;EUR;HIC;2023;7;5_14;0;
Brazil;BRA;AMR;UMC;2023;6;5_14;;
Egypt;EGY;EMR;LMC;2023;3;0_4;;
Brazil;BRA;AMR;UMC;2023;2;65+;;
Brazil;BRA;AMR;UMC;2023;1;15_64;;
Viet Nam;VNM;WPR;LMC;2023;12;15_64;;
Brazil;BRA;AMR;UMC;2023;10;5_14;;
Brazil;BRA;AMR;UMC;2023;12;65+;;
Brazil;BRA;AMR;UMC;2023;3;5_14;;
Pitcairn;PCN;WPR;;2023;12;0_4;;
Brazil;BRA;AMR;UMC;2023;8;5_14;;
Brazil;BRA;AMR;UMC;2023;9;65+;;
Pitcairn;PCN;WPR;;2023;7;0_4;;
Brazil;BRA;AMR;UMC;2023;12;5_14;;
Brazil;BRA;AMR;UMC;2023;3;0_4;;
Brazil;BRA;AMR;UMC;2023;8;0_4;;
Brazil;BRA;AMR;UMC;2023;6;0_4;;
Bulgaria;BGR;EUR;HIC;2023;6;5_14;;
Brazil;BRA;AMR;UMC;2023;12;0_4;;
Brazil;BRA;AMR;UMC;2023;2;5_14;;
Pitcairn;PCN;WPR;;2023;12;5_14;;
Brazil;BRA;AMR;UMC;2023;7;5_14;;
Brazil;BRA;AMR;UMC;2023;5;0_4;;
Brazil;BRA;AMR;UMC;2023;11;15_64;;
Brazil;BRA;AMR;UMC;2023;2;0_4;;
Pitcairn;PCN;WPR;;2023;7;65+;;
Brazil;BRA;AMR;UMC;2023;7;0_4;;
Brazil;BRA;AMR;UMC;2023;4;65+;;
Brazil;BRA;AMR;UMC;2023;8;65+;;
Bulgaria;BGR;EUR;HIC;2023;9;65+;;
Brazil;BRA;AMR;UMC;2023;1;5_14;;
Brazil;BRA;AMR;UMC;2023;6;65+;;
Brazil;BRA;AMR;UMC;2023;3;65+;;
Brazil;BRA;AMR;UMC;2023;7;65+;;
Brazil;BRA;AMR;UMC;2023;5;65+;;
Egypt;EGY;EMR;LMC;2023;11;15_64;;
China; Macao SAR;MAC;WPR;HIC;2023;4;15_64;
Egypt;EGY;EMR;LMC;2023;3;5_14;;
Ecuador;ECU;AMR;UMC;2023;11;15_64;;
Ecuador;ECU;AMR;UMC;2023;8;65+;;
Ecuador;ECU;AMR;UMC;2023;9;5_14;;
Ecuador;ECU;AMR;UMC;2023;9;65+;;
Ecuador;ECU;AMR;UMC;2023;11;65+;3;
Ecuador;ECU;AMR;UMC;2023;12;0_4;;
Brazil;BRA;AMR;UMC;2023;11;65+;;
Brazil;BRA;AMR;UMC;2023;10;65+;;
Brazil;BRA;AMR;UMC;2023;10;0_4;;
Brazil;BRA;AMR;UMC;2023;9;15_64;;
Brazil;BRA;AMR;UMC;2023;8;15_64;;
United Kingdom; Northern Ireland;X11;EUR;;2023;12;0_4;
United Kingdom; Northern Ireland;X11;EUR;;2023;9;65+;
United Kingdom; Northern Ireland;X11;EUR;;2023;9;5_14;
United Kingdom; Northern Ireland;X11;EUR;;2023;8;65+;
United Kingdom; Northern Ireland;X11;EUR;;2023;8;5_14;
United Kingdom; Northern Ireland;X11;EUR;;2023;11;65+;
United Kingdom; Northern Ireland;X11;EUR;;2023;12;65+;
United Kingdom; Northern Ireland;X11;EUR;;2023;8;0_4;
United Kingdom; Northern Ireland;X11;EUR;;2023;11;5_14;
United Kingdom; Northern Ireland;X11;EUR;;2023;11;15_64;
United Kingdom; Northern Ireland;X11;EUR;;2023;7;65+;
United Kingdom; Northern Ireland;X11;EUR;;2023;11;0_4;
United Kingdom; Northern Ireland;X11;EUR;;2023;10;5_14;
United Kingdom; Northern Ireland;X11;EUR;;2023;7;5_14;
United Kingdom; Northern Ireland;X11;EUR;;2023;10;65+;
United Kingdom; Northern Ireland;X11;EUR;;2023;10;15_64;
United Kingdom; Northern Ireland;X11;EUR;;2023;7;0_4;
United Kingdom; Northern Ireland;X11;EUR;;2023;10;0_4;
Ecuador;ECU;AMR;UMC;2023;8;5_14;;
United Kingdom; Northern Ireland;X11;EUR;;2023;9;0_4;
Ecuador;ECU;AMR;UMC;2023;11;5_14;;
Ecuador;ECU;AMR;UMC;2023;7;65+;;
Ecuador;ECU;AMR;UMC;2023;4;15_64;;
Ecuador;ECU;AMR;UMC;2023;2;0_4;;
Ecuador;ECU;AMR;UMC;2023;7;15_64;;
Ecuador;ECU;AMR;UMC;2023;5;5_14;;
Ryu Kyu Islands;XX4;;;2023;9;15_64;;
Ecuador;ECU;AMR;UMC;2023;2;5_14;;
Ecuador;ECU;AMR;UMC;2023;12;15_64;;
Ecuador;ECU;AMR;UMC;2023;5;65+;;
Ecuador;ECU;AMR;UMC;2023;3;0_4;;
Ecuador;ECU;AMR;UMC;2023;12;5_14;;
Ecuador;ECU;AMR;UMC;2023;6;5_14;;
Ryu Kyu Islands;XX4;;;2023;9;5_14;;
Ecuador;ECU;AMR;UMC;2023;3;5_14;;
Ecuador;ECU;AMR;UMC;2023;12;65+;2;
Ecuador;ECU;AMR;UMC;2023;8;15_64;;
Ecuador;ECU;AMR;UMC;2023;4;0_4;;
Ecuador;ECU;AMR;UMC;2023;9;15_64;;
Ecuador;ECU;AMR;UMC;2023;5;15_64;;
Ecuador;ECU;AMR;UMC;2023;4;5_14;;
Ecuador;ECU;AMR;UMC;2023;10;0_4;;
Ecuador;ECU;AMR;UMC;2023;6;15_64;;
Ecuador;ECU;AMR;UMC;2023;6;65+;;
Ecuador;ECU;AMR;UMC;2023;10;5_14;;
Ecuador;ECU;AMR;UMC;2023;7;0_4;;
Ecuador;ECU;AMR;UMC;2023;8;0_4;;
Ecuador;ECU;AMR;UMC;2023;10;65+;;
Ecuador;ECU;AMR;UMC;2023;7;5_14;;
Ecuador;ECU;AMR;UMC;2023;9;0_4;;
Ecuador;ECU;AMR;UMC;2023;11;0_4;;
Ecuador;ECU;AMR;UMC;2023;10;15_64;;
Norway;NOR;EUR;HIC;2023;4;0_4;;
United Kingdom; Northern Ireland;X11;EUR;;2023;9;15_64;
United Kingdom; Northern Ireland;X11;EUR;;2023;5;15_64;
Pitcairn;PCN;WPR;;2023;10;0_4;;
Pitcairn;PCN;WPR;;2023;5;15_64;;
China; Macao SAR;MAC;WPR;HIC;2023;2;0_4;
China; Macao SAR;MAC;WPR;HIC;2023;5;65+;
Pitcairn;PCN;WPR;;2023;4;65+;;
Pitcairn;PCN;WPR;;2023;1;5_14;;
Pitcairn;PCN;WPR;;2023;11;0_4;;
China; Macao SAR;MAC;WPR;HIC;2023;5;0_4;
Pitcairn;PCN;WPR;;2023;10;15_64;;
Egypt;EGY;EMR;LMC;2023;5;15_64;;
Pitcairn;PCN;WPR;;2023;6;0_4;;
Egypt;EGY;EMR;LMC;2023;1;0_4;;
Egypt;EGY;EMR;LMC;2023;5;5_14;;
Egypt;EGY;EMR;LMC;2023;1;15_64;;
Egypt;EGY;EMR;LMC;2023;1;65+;;
Egypt;EGY;EMR;LMC;2023;6;15_64;;
Egypt;EGY;EMR;LMC;2023;1;5_14;;
Egypt;EGY;EMR;LMC;2023;5;0_4;;
Egypt;EGY;EMR;LMC;2023;2;0_4;;
Egypt;EGY;EMR;LMC;2023;6;5_14;;
Egypt;EGY;EMR;LMC;2023;2;15_64;;
Egypt;EGY;EMR;LMC;2023;6;0_4;;
Egypt;EGY;EMR;LMC;2023;2;5_14;;
Egypt;EGY;EMR;LMC;2023;7;65+;;
Egypt;EGY;EMR;LMC;2023;3;15_64;;
Pitcairn;PCN;WPR;;2023;1;65+;;
Egypt;EGY;EMR;LMC;2023;10;15_64;;
Egypt;EGY;EMR;LMC;2023;2;65+;;
Egypt;EGY;EMR;LMC;2023;8;65+;;
Armenia;ARM;EUR;UMC;2023;5;15_64;;
United Kingdom; Northern Ireland;X11;EUR;;2023;4;5_14;
China; Macao SAR;MAC;WPR;HIC;2023;6;0_4;
Armenia;ARM;EUR;UMC;2023;5;65+;;
United Kingdom; Northern Ireland;X11;EUR;;2023;6;65+;
United Kingdom; Northern Ireland;X11;EUR;;2023;4;0_4;
United Kingdom; Northern Ireland;X11;EUR;;2023;1;5_14;
United Kingdom; Northern Ireland;X11;EUR;;2023;6;5_14;
United Kingdom; Northern Ireland;X11;EUR;;2023;3;5_14;
Ryu Kyu Islands;XX4;;;2023;9;65+;;
United Kingdom; Northern Ireland;X11;EUR;;2023;5;65+;
United Kingdom; Northern Ireland;X11;EUR;;2023;12;5_14;
United Kingdom; Northern Ireland;X11;EUR;;2023;3;0_4;
United Kingdom; Northern Ireland;X11;EUR;;2023;5;5_14;
United Kingdom; Northern Ireland;X11;EUR;;2023;12;15_64;
United Kingdom; Northern Ireland;X11;EUR;;2023;2;5_14;
United Kingdom; Northern Ireland;X11;EUR;;2023;4;15_64;
United Kingdom; Northern Ireland;X11;EUR;;2023;8;15_64;
United Kingdom; Northern Ireland;X11;EUR;;2023;2;0_4;
United Kingdom; Northern Ireland;X11;EUR;;2023;3;15_64;
United Kingdom; Northern Ireland;X11;EUR;;2023;7;15_64;
United Kingdom; Northern Ireland;X11;EUR;;2023;1;0_4;
United Kingdom; Northern Ireland;X11;EUR;;2023;2;15_64;
United Kingdom; Northern Ireland;X11;EUR;;2023;6;0_4;
China; Macao SAR;MAC;WPR;HIC;2023;5;15_64;
China; Macao SAR;MAC;WPR;HIC;2023;6;65+;
Armenia;ARM;EUR;UMC;2023;6;5_14;;
Pitcairn;PCN;WPR;;2023;6;65+;;
Pitcairn;PCN;WPR;;2023;4;0_4;;
China; Macao SAR;MAC;WPR;HIC;2023;4;0_4;
Armenia;ARM;EUR;UMC;2023;6;15_64;;
China; Macao SAR;MAC;WPR;HIC;2023;6;5_14;
Pitcairn;PCN;WPR;;2023;2;65+;;
China; Macao SAR;MAC;WPR;HIC;2023;3;0_4;
Ecuador;ECU;AMR;UMC;2023;6;0_4;;
Norway;NOR;EUR;HIC;2023;11;15_64;0;
Norway;NOR;EUR;HIC;2023;12;0_4;;
China; Hong Kong SAR;HKG;WPR;HIC;2023;5;15_64;
Romania;ROU;EUR;HIC;2023;4;15_64;11;
China; Hong Kong SAR;HKG;WPR;HIC;2023;6;15_64;
Saba;XCA;AMR;;2023;3;15_64;;
Pitcairn;PCN;WPR;;2023;9;5_14;;
China; Hong Kong SAR;HKG;WPR;HIC;2023;5;5_14;
China; Hong Kong SAR;HKG;WPR;HIC;2023;5;0_4;
Saba;XCA;AMR;;2023;4;15_64;;
Pitcairn;PCN;WPR;;2023;9;65+;;
China; Hong Kong SAR;HKG;WPR;HIC;2023;3;65+;
Pitcairn;PCN;WPR;;2023;12;15_64;;
Saba;XCA;AMR;;2023;5;0_4;;
China; Hong Kong SAR;HKG;WPR;HIC;2023;2;65+;
Pitcairn;PCN;WPR;;2023;9;0_4;;
China; Hong Kong SAR;HKG;WPR;HIC;2023;1;65+;
Romania;ROU;EUR;HIC;2023;4;0_4;0;
Saba;XCA;AMR;;2023;5;65+;;
Equatorial Guinea;GNQ;AFR;UMC;2023;1;0_4;;
Romania;ROU;EUR;HIC;2023;2;65+;104;
Saba;XCA;AMR;;2023;6;5_14;;
Equatorial Guinea;GNQ;AFR;UMC;2023;1;5_14;;
Saba;XCA;AMR;;2023;1;0_4;;
Saba;XCA;AMR;;2023;6;65+;;
Equatorial Guinea;GNQ;AFR;UMC;2023;2;0_4;;
Equatorial Guinea;GNQ;AFR;UMC;2023;1;15_64;;
Equatorial Guinea;GNQ;AFR;UMC;2023;1;65+;;
Equatorial Guinea;GNQ;AFR;UMC;2023;2;5_14;;
Equatorial Guinea;GNQ;AFR;UMC;2023;2;15_64;;
Saba;XCA;AMR;;2023;5;5_14;;
China; Hong Kong SAR;HKG;WPR;HIC;2023;6;5_14;
Saba;XCA;AMR;;2023;2;15_64;;
China; Hong Kong SAR;HKG;WPR;HIC;2023;6;0_4;
China; Hong Kong SAR;HKG;WPR;HIC;2023;3;0_4;
China; Hong Kong SAR;HKG;WPR;HIC;2023;2;15_64;
China; Hong Kong SAR;HKG;WPR;HIC;2023;2;0_4;
United Kingdom; England;X09;EUR;;2023;8;65+;
China; Hong Kong SAR;HKG;WPR;HIC;2023;1;5_14;
China; Hong Kong SAR;HKG;WPR;HIC;2023;1;0_4;
United Kingdom; England;X09;EUR;;2023;8;5_14;
China; Hong Kong SAR;HKG;WPR;HIC;2023;1;15_64;
United Kingdom; England;X09;EUR;;2023;12;65+;
China; Hong Kong SAR;HKG;WPR;HIC;2023;12;65+;
China; Hong Kong SAR;HKG;WPR;HIC;2023;12;15_64;
Pitcairn;PCN;WPR;;2023;8;0_4;;
China; Hong Kong SAR;HKG;WPR;HIC;2023;12;5_14;
United Kingdom; England;X09;EUR;;2023;8;0_4;
China; Hong Kong SAR;HKG;WPR;HIC;2023;11;0_4;
China; Hong Kong SAR;HKG;WPR;HIC;2023;12;0_4;
China; Hong Kong SAR;HKG;WPR;HIC;2023;10;0_4;
Pitcairn;PCN;WPR;;2023;8;5_14;;
United Kingdom; England;X09;EUR;;2023;11;15_64;
China; Hong Kong SAR;HKG;WPR;HIC;2023;11;15_64;
China; Hong Kong SAR;HKG;WPR;HIC;2023;9;65+;
China; Hong Kong SAR;HKG;WPR;HIC;2023;10;15_64;
China; Hong Kong SAR;HKG;WPR;HIC;2023;8;65+;
Saba;XCA;AMR;;2023;1;15_64;;
Pitcairn;PCN;WPR;;2023;8;65+;;
China; Hong Kong SAR;HKG;WPR;HIC;2023;7;5_14;
United Kingdom; England;X09;EUR;;2023;7;65+;
Romania;ROU;EUR;HIC;2023;1;15_64;31;
China; Hong Kong SAR;HKG;WPR;HIC;2023;7;65+;
Equatorial Guinea;GNQ;AFR;UMC;2023;5;0_4;;
Equatorial Guinea;GNQ;AFR;UMC;2023;3;0_4;;
Equatorial Guinea;GNQ;AFR;UMC;2023;2;65+;;
Equatorial Guinea;GNQ;AFR;UMC;2023;5;15_64;;
Equatorial Guinea;GNQ;AFR;UMC;2023;11;0_4;;
Equatorial Guinea;GNQ;AFR;UMC;2023;12;0_4;;
Equatorial Guinea;GNQ;AFR;UMC;2023;11;65+;;
Equatorial Guinea;GNQ;AFR;UMC;2023;11;5_14;;
Saba;XCA;AMR;;2023;2;0_4;;
United Kingdom; England;X09;EUR;;2023;10;5_14;
Romania;ROU;EUR;HIC;2023;1;5_14;0;
United Kingdom; England;X09;EUR;;2023;7;5_14;
United Kingdom; England;X09;EUR;;2023;10;15_64;
United Kingdom; England;X09;EUR;;2023;7;0_4;
United Kingdom; England;X09;EUR;;2023;9;0_4;
United Kingdom; England;X09;EUR;;2023;6;15_64;
United Kingdom; England;X09;EUR;;2023;11;65+;
United Kingdom; England;X09;EUR;;2023;4;5_14;
United Kingdom; England;X09;EUR;;2023;12;5_14;
United Kingdom; England;X09;EUR;;2023;5;15_64;
United Kingdom; England;X09;EUR;;2023;11;5_14;
United Kingdom; England;X09;EUR;;2023;4;0_4;
United Kingdom; England;X09;EUR;;2023;12;15_64;
United Kingdom; England;X09;EUR;;2023;1;5_14;
United Kingdom; England;X09;EUR;;2023;11;0_4;
United Kingdom; England;X09;EUR;;2023;3;5_14;
United Kingdom; England;X09;EUR;;2023;8;15_64;
Saba;XCA;AMR;;2023;10;0_4;;
United Kingdom; England;X09;EUR;;2023;10;65+;
United Kingdom; England;X09;EUR;;2023;3;0_4;
United Kingdom; England;X09;EUR;;2023;7;15_64;
United Kingdom; England;X09;EUR;;2023;10;0_4;
United Kingdom; England;X09;EUR;;2023;2;5_14;
Equatorial Guinea;GNQ;AFR;UMC;2023;11;15_64;;
United Kingdom; England;X09;EUR;;2023;9;5_14;
Equatorial Guinea;GNQ;AFR;UMC;2023;9;65+;;
Equatorial Guinea;GNQ;AFR;UMC;2023;10;15_64;;
Equatorial Guinea;GNQ;AFR;UMC;2023;5;5_14;;
Equatorial Guinea;GNQ;AFR;UMC;2023;3;5_14;;
Equatorial Guinea;GNQ;AFR;UMC;2023;3;15_64;;
Equatorial Guinea;GNQ;AFR;UMC;2023;6;15_64;;
Equatorial Guinea;GNQ;AFR;UMC;2023;6;0_4;;
Equatorial Guinea;GNQ;AFR;UMC;2023;4;0_4;;
Equatorial Guinea;GNQ;AFR;UMC;2023;3;65+;;
Equatorial Guinea;GNQ;AFR;UMC;2023;7;0_4;;
Equatorial Guinea;GNQ;AFR;UMC;2023;6;5_14;;
Equatorial Guinea;GNQ;AFR;UMC;2023;5;65+;;
Equatorial Guinea;GNQ;AFR;UMC;2023;4;15_64;;
Equatorial Guinea;GNQ;AFR;UMC;2023;8;0_4;;
Equatorial Guinea;GNQ;AFR;UMC;2023;7;15_64;;
Equatorial Guinea;GNQ;AFR;UMC;2023;6;65+;;
Equatorial Guinea;GNQ;AFR;UMC;2023;4;5_14;;
Equatorial Guinea;GNQ;AFR;UMC;2023;9;0_4;;
Equatorial Guinea;GNQ;AFR;UMC;2023;7;65+;;
Equatorial Guinea;GNQ;AFR;UMC;2023;7;5_14;;
Equatorial Guinea;GNQ;AFR;UMC;2023;4;65+;;
Equatorial Guinea;GNQ;AFR;UMC;2023;12;15_64;;
Equatorial Guinea;GNQ;AFR;UMC;2023;8;15_64;;
Equatorial Guinea;GNQ;AFR;UMC;2023;8;5_14;;
Equatorial Guinea;GNQ;AFR;UMC;2023;10;0_4;;
Equatorial Guinea;GNQ;AFR;UMC;2023;12;5_14;;
Equatorial Guinea;GNQ;AFR;UMC;2023;8;65+;;
Equatorial Guinea;GNQ;AFR;UMC;2023;9;5_14;;
Equatorial Guinea;GNQ;AFR;UMC;2023;10;5_14;;
Equatorial Guinea;GNQ;AFR;UMC;2023;12;65+;;
Equatorial Guinea;GNQ;AFR;UMC;2023;9;15_64;;
Equatorial Guinea;GNQ;AFR;UMC;2023;10;65+;;
United Kingdom; England;X09;EUR;;2023;9;65+;
United Kingdom; England;X09;EUR;;2023;12;0_4;
China; Hong Kong SAR;HKG;WPR;HIC;2023;2;5_14;
Norway;NOR;EUR;HIC;2023;3;5_14;0;
El Salvador;SLV;AMR;UMC;2023;6;0_4;;
Bulgaria;BGR;EUR;HIC;2023;12;15_64;;
Norway;NOR;EUR;HIC;2023;1;5_14;0;
Bulgaria;BGR;EUR;HIC;2023;5;15_64;;
El Salvador;SLV;AMR;UMC;2023;6;5_14;;
El Salvador;SLV;AMR;UMC;2023;1;5_14;;
Norway;NOR;EUR;HIC;2023;1;65+;0;
El Salvador;SLV;AMR;UMC;2023;1;15_64;;
El Salvador;SLV;AMR;UMC;2023;10;0_4;;
El Salvador;SLV;AMR;UMC;2023;2;5_14;;
Bulgaria;BGR;EUR;HIC;2023;3;0_4;;
El Salvador;SLV;AMR;UMC;2023;2;15_64;;
El Salvador;SLV;AMR;UMC;2023;11;0_4;;
El Salvador;SLV;AMR;UMC;2023;3;5_14;;
Bulgaria;BGR;EUR;HIC;2023;2;15_64;;
El Salvador;SLV;AMR;UMC;2023;3;15_64;;
El Salvador;SLV;AMR;UMC;2023;12;15_64;;
El Salvador;SLV;AMR;UMC;2023;4;15_64;;
El Salvador;SLV;AMR;UMC;2023;1;0_4;;
El Salvador;SLV;AMR;UMC;2023;7;15_64;;
El Salvador;SLV;AMR;UMC;2023;4;5_14;;
El Salvador;SLV;AMR;UMC;2023;2;0_4;;
El Salvador;SLV;AMR;UMC;2023;7;5_14;;
El Salvador;SLV;AMR;UMC;2023;5;65+;;
El Salvador;SLV;AMR;UMC;2023;3;0_4;;
El Salvador;SLV;AMR;UMC;2023;8;15_64;;
El Salvador;SLV;AMR;UMC;2023;6;65+;;
El Salvador;SLV;AMR;UMC;2023;4;0_4;;
Bulgaria;BGR;EUR;HIC;2023;1;5_14;;
El Salvador;SLV;AMR;UMC;2023;8;5_14;;
Norway;NOR;EUR;HIC;2023;3;15_64;0;
Bulgaria;BGR;EUR;HIC;2023;2;0_4;;
Norway;NOR;EUR;HIC;2023;3;65+;0;
Norway;NOR;EUR;HIC;2023;11;0_4;;
Norway;NOR;EUR;HIC;2023;6;65+;0;
Norway;NOR;EUR;HIC;2023;11;5_14;0;
Norway;NOR;EUR;HIC;2023;3;0_4;;
Norway;NOR;EUR;HIC;2023;10;0_4;;
Norway;NOR;EUR;HIC;2023;6;5_14;0;
Norway;NOR;EUR;HIC;2023;6;0_4;;
Norway;NOR;EUR;HIC;2023;2;15_64;0;
Norway;NOR;EUR;HIC;2023;8;65+;0;
El Salvador;SLV;AMR;UMC;2023;1;65+;;
Norway;NOR;EUR;HIC;2023;2;65+;0;
Norway;NOR;EUR;HIC;2023;5;65+;0;
Norway;NOR;EUR;HIC;2023;2;0_4;;
El Salvador;SLV;AMR;UMC;2023;2;65+;;
Norway;NOR;EUR;HIC;2023;8;5_14;0;
Norway;NOR;EUR;HIC;2023;2;5_14;0;
Norway;NOR;EUR;HIC;2023;5;15_64;0;
El Salvador;SLV;AMR;UMC;2023;3;65+;;
Norway;NOR;EUR;HIC;2023;1;0_4;;
Norway;NOR;EUR;HIC;2023;8;15_64;0;
Bulgaria;BGR;EUR;HIC;2023;1;15_64;;
El Salvador;SLV;AMR;UMC;2023;4;65+;;
Norway;NOR;EUR;HIC;2023;4;65+;0;
Bulgaria;BGR;EUR;HIC;2023;1;0_4;;
Norway;NOR;EUR;HIC;2023;5;0_4;;
El Salvador;SLV;AMR;UMC;2023;5;0_4;;
Bulgaria;BGR;EUR;HIC;2023;11;0_4;;
Norway;NOR;EUR;HIC;2023;4;15_64;0;
El Salvador;SLV;AMR;UMC;2023;5;5_14;;
Norway;NOR;EUR;HIC;2023;7;0_4;;
El Salvador;SLV;AMR;UMC;2023;7;0_4;;
El Salvador;SLV;AMR;UMC;2023;9;15_64;;
Bulgaria;BGR;EUR;HIC;2023;8;65+;;
Bulgaria;BGR;EUR;HIC;2023;10;0_4;;
Bulgaria;BGR;EUR;HIC;2023;4;5_14;;
Bulgaria;BGR;EUR;HIC;2023;9;5_14;;
Bulgaria;BGR;EUR;HIC;2023;10;5_14;;
China; Hong Kong SAR;HKG;WPR;HIC;2023;9;5_14;
Bulgaria;BGR;EUR;HIC;2023;5;65+;;
China; Hong Kong SAR;HKG;WPR;HIC;2023;9;0_4;
Bulgaria;BGR;EUR;HIC;2023;11;15_64;;
Bulgaria;BGR;EUR;HIC;2023;10;65+;;
China; Hong Kong SAR;HKG;WPR;HIC;2023;8;5_14;
China; Hong Kong SAR;HKG;WPR;HIC;2023;11;65+;
Bulgaria;BGR;EUR;HIC;2023;6;65+;;
China; Hong Kong SAR;HKG;WPR;HIC;2023;8;0_4;
China; Hong Kong SAR;HKG;WPR;HIC;2023;11;5_14;
China; Hong Kong SAR;HKG;WPR;HIC;2023;7;0_4;
China; Hong Kong SAR;HKG;WPR;HIC;2023;10;65+;
China; Hong Kong SAR;HKG;WPR;HIC;2023;6;65+;
China; Hong Kong SAR;HKG;WPR;HIC;2023;10;5_14;
China; Hong Kong SAR;HKG;WPR;HIC;2023;5;65+;
China; Hong Kong SAR;HKG;WPR;HIC;2023;9;15_64;
China; Hong Kong SAR;HKG;WPR;HIC;2023;4;5_14;
China; Hong Kong SAR;HKG;WPR;HIC;2023;8;15_64;
China; Hong Kong SAR;HKG;WPR;HIC;2023;4;15_64;
China; Hong Kong SAR;HKG;WPR;HIC;2023;7;15_64;
China; Hong Kong SAR;HKG;WPR;HIC;2023;3;5_14;
China; Hong Kong SAR;HKG;WPR;HIC;2023;4;65+;
China; Hong Kong SAR;HKG;WPR;HIC;2023;3;15_64;
China; Hong Kong SAR;HKG;WPR;HIC;2023;4;0_4;
Bulgaria;BGR;EUR;HIC;2023;4;15_64;;
El Salvador;SLV;AMR;UMC;2023;5;15_64;;
Bulgaria;BGR;EUR;HIC;2023;9;15_64;;
Bulgaria;BGR;EUR;HIC;2023;3;5_14;;
El Salvador;SLV;AMR;UMC;2023;8;0_4;;
El Salvador;SLV;AMR;UMC;2023;6;15_64;;
El Salvador;SLV;AMR;UMC;2023;10;65+;;
El Salvador;SLV;AMR;UMC;2023;9;0_4;;
El Salvador;SLV;AMR;UMC;2023;7;65+;;
El Salvador;SLV;AMR;UMC;2023;11;65+;;
El Salvador;SLV;AMR;UMC;2023;9;5_14;;
El Salvador;SLV;AMR;UMC;2023;8;65+;;
El Salvador;SLV;AMR;UMC;2023;12;0_4;;
El Salvador;SLV;AMR;UMC;2023;10;15_64;;
El Salvador;SLV;AMR;UMC;2023;9;65+;;
El Salvador;SLV;AMR;UMC;2023;12;5_14;;
El Salvador;SLV;AMR;UMC;2023;11;15_64;;
El Salvador;SLV;AMR;UMC;2023;10;5_14;;
El Salvador;SLV;AMR;UMC;2023;12;65+;;
El Salvador;SLV;AMR;UMC;2023;11;5_14;;
Brazil;BRA;AMR;UMC;2023;2;15_64;;
Bulgaria;BGR;EUR;HIC;2023;12;5_14;;
Brazil;BRA;AMR;UMC;2023;5;15_64;;
Norway;NOR;EUR;HIC;2023;1;15_64;0;
Brazil;BRA;AMR;UMC;2023;1;0_4;;
Bulgaria;BGR;EUR;HIC;2023;6;15_64;;
Bulgaria;BGR;EUR;HIC;2023;4;0_4;;
Bulgaria;BGR;EUR;HIC;2023;2;5_14;;
Bulgaria;BGR;EUR;HIC;2023;7;5_14;;
Bulgaria;BGR;EUR;HIC;2023;7;15_64;;
Bulgaria;BGR;EUR;HIC;2023;3;15_64;;
Bulgaria;BGR;EUR;HIC;2023;7;65+;;
Bulgaria;BGR;EUR;HIC;2023;8;15_64;;
Bulgaria;BGR;EUR;HIC;2023;8;5_14;;
United Kingdom; England;X09;EUR;;2023;6;0_4;
Ecuador;ECU;AMR;UMC;2023;1;5_14;;
Ecuador;ECU;AMR;UMC;2023;3;15_64;;
Viet Nam;VNM;WPR;LMC;2023;3;15_64;;
Viet Nam;VNM;WPR;LMC;2023;11;5_14;;
Viet Nam;VNM;WPR;LMC;2023;7;0_4;;
Ryu Kyu Islands;XX4;;;2023;3;15_64;;
Viet Nam;VNM;WPR;LMC;2023;1;65+;;
Viet Nam;VNM;WPR;LMC;2023;4;15_64;;
Viet Nam;VNM;WPR;LMC;2023;12;65+;;
Ryu Kyu Islands;XX4;;;2023;1;0_4;;
Viet Nam;VNM;WPR;LMC;2023;7;15_64;;
Albania;ALB;EUR;UMC;2023;4;15_64;0;
Viet Nam;VNM;WPR;LMC;2023;2;0_4;;
Ryu Kyu Islands;XX4;;;2023;3;65+;;
Albania;ALB;EUR;UMC;2023;2;0_4;;
Viet Nam;VNM;WPR;LMC;2023;1;5_14;;
Armenia;ARM;EUR;UMC;2023;12;5_14;;
Albania;ALB;EUR;UMC;2023;5;0_4;;
Ryu Kyu Islands;XX4;;;2023;1;5_14;;
Albania;ALB;EUR;UMC;2023;2;15_64;0;
Viet Nam;VNM;WPR;LMC;2023;7;5_14;;
Albania;ALB;EUR;UMC;2023;5;15_64;0;
Albania;ALB;EUR;UMC;2023;1;0_4;;
Albania;ALB;EUR;UMC;2023;3;0_4;;
